,Pos,Call_Freq
11863,11976043,0.999
11864,11976048,0.999
11865,11977863,0.999
11866,11978265,0.999
11867,11979195,0.999
11868,11980979,0.999
11869,11981691,0.999
11870,11981692,0.999
11871,11982371,0.999
11872,11982632,0.999
11873,11982804,0.999
11874,11982888,0.999
11875,11983660,0.999
11876,11987939,0.999
11877,11990546,0.999
11878,11990566,0.999
11879,11991178,0.999
11880,11993045,0.999
11881,11993624,0.999
11882,11994232,0.999
11883,11995353,0.999
11884,11995533,0.999
11885,11996267,0.999
11886,11997323,0.999
11887,12001179,0.999
11888,12001651,0.999
11889,12004113,0.999
11890,12007033,0.999
11891,12007223,0.999
11892,12007269,0.999
11893,12008305,0.999
11894,12009396,0.999
11895,12010782,0.999
11896,12010821,0.999
11897,12011271,0.999
11898,12011289,0.999
11899,12011371,0.999
11900,12011405,0.999
11901,12011588,0.999
11902,12011654,0.999
11903,12012596,0.999
11904,12017862,0.999
11905,12018469,0.999
11906,12019678,0.999
11907,12019746,0.999
11908,12024709,0.999
11909,12025280,0.999
11910,12029401,0.999
11911,12032371,0.999
11912,12033377,0.999
11913,12038105,0.999
11914,12038794,0.999
11915,12039542,0.999
11916,12039845,0.999
11917,12039984,0.999
11918,12041726,0.999
11919,12042612,0.999
11920,12043748,0.999
11921,12047242,0.999
11922,12047731,0.999
11923,12048536,0.999
11924,12051590,0.999
11925,12051956,0.999
11926,12053209,0.999
11927,12053444,0.999
11928,12053527,0.999
11929,12055438,0.999
11930,12057421,0.999
11931,12057659,0.999
11932,12057761,0.999
11933,12058581,0.999
11934,12059113,0.999
11935,12060245,0.999
11936,12061539,0.999
11937,12063253,0.999
11938,12063932,0.999
11939,12064152,0.999
11940,12064993,0.999
11941,12067997,0.999
11942,12068758,0.999
11943,12068859,0.999
11944,12069349,0.999
11945,12069732,0.999
11946,12070055,0.999
11947,12071859,0.999
11948,12073308,0.999
11949,12076491,0.999
11950,12079214,0.999
11951,12082618,0.999
11952,12082642,0.999
11953,12083603,0.999
11954,12089978,0.999
11955,12096110,0.999
11956,12111559,0.999
11957,12114727,0.999
11958,12118064,0.999
11959,12118793,0.999
11960,12125337,0.999
11961,12130602,0.999
11962,12131110,0.999
11963,12133557,0.999
11964,12133935,0.999
11965,12135083,0.999
11966,12138431,0.999
11967,12138952,0.999
11968,12141643,0.999
11969,12141685,0.999
11970,12144129,0.999
11971,12150580,0.999
11972,12151548,0.999
11973,12153352,0.999
11974,12153396,0.999
11975,12154144,0.999
11976,12156846,0.999
11977,12157160,0.999
11978,12157957,0.999
11979,12158151,0.999
11980,12158670,0.999
11981,12158734,0.999
11982,12159534,0.999
11983,12159884,0.999
11984,12160515,0.999
11985,12160731,0.999
11986,12160785,0.999
11987,12162249,0.999
11988,12165308,0.999
11989,12171425,0.999
11990,12173825,0.999
11991,12175478,0.999
11992,12175647,0.999
11993,12176463,0.999
11994,12182690,0.999
11995,12183209,0.999
11996,12184534,0.999
11997,12186846,0.999
11998,12188704,0.999
11999,12188838,0.999
12000,12190021,0.999
12001,12191174,0.999
12002,12193657,0.999
12003,12194424,0.999
12004,12197390,0.999
12005,12202000,0.999
12006,12202151,0.999
12007,12204835,0.999
12008,12205642,0.999
12009,12206421,0.999
12010,12209314,0.999
12011,12212720,0.999
12012,12212821,0.999
12013,12213509,0.999
12014,12214842,0.999
12015,12215145,0.999
12016,12222803,0.999
12017,12223190,0.999
12018,12223394,0.999
12019,12223406,0.999
12020,12223868,0.999
12021,12223912,0.999
12022,12223967,0.999
12023,12224116,0.999
12024,12224813,0.999
12025,12226412,0.999
12026,12226754,0.999
12027,12227363,0.999
12028,12227627,0.999
12029,12228406,0.999
12030,12228787,0.999
12031,12229823,0.999
12032,12230024,0.999
12033,12230651,0.999
12034,12233648,0.999
12035,12234029,0.999
12036,12234721,0.999
12037,12234802,0.999
12038,12237727,0.999
12039,12239861,0.999
12040,12242333,0.999
12041,12243745,0.999
12042,12244824,0.999
12043,12245953,0.999
12044,12247168,0.999
12045,12247573,0.999
12046,12248958,0.999
12047,12249286,0.999
12048,12250349,0.999
12049,12250398,0.999
12050,12250727,0.999
12051,12251243,0.999
12052,12253530,0.999
12053,12255587,0.999
12054,12265793,0.999
12055,12266417,0.999
12056,12267181,0.999
12057,12268385,0.999
12058,12268945,0.999
12059,12269074,0.999
12060,12269409,0.999
12061,12269828,0.999
12062,12272390,0.999
12063,12276356,0.999
12064,12277191,0.999
12065,12279538,0.999
12066,12279584,0.999
12067,12279602,0.999
12068,12282659,0.999
12069,12285585,0.999
12070,12286228,0.999
12071,12287251,0.999
12072,12287765,0.999
12073,12289073,0.999
12074,12292476,0.999
12075,12292832,0.999
12076,12292965,0.999
12077,12293016,0.999
12078,12294072,0.999
12079,12294968,0.999
12080,12297383,0.999
12081,12300871,0.999
12082,12301769,0.999
12083,12304313,0.999
12084,12307489,0.999
12085,12311079,0.999
12086,12311212,0.999
12087,12311995,0.999
12088,12312400,0.999
12089,12313329,0.999
12090,12313995,0.999
12091,12316453,0.999
12092,12320155,0.999
12093,12328027,0.999
12094,12328489,0.999
12095,12329661,0.999
12096,12332448,0.999
12097,12332526,0.999
12098,12334081,0.999
12099,12335400,0.999
12100,12337419,0.999
12101,12338620,0.999
12102,12338907,0.999
12103,12339384,0.999
12104,12346031,0.999
12105,12346236,0.999
12106,12349500,0.999
12107,12351462,0.999
12108,12353995,0.999
12109,12354153,0.999
12110,12354280,0.999
12111,12355399,0.999
12112,12355931,0.999
12113,12358420,0.999
12114,12358622,0.999
12115,12359766,0.999
12116,12359879,0.999
12117,12360521,0.999
12118,12364545,0.999
12119,12366753,0.999
12120,12368613,0.999
12121,12369521,0.999
12122,12372725,0.999
12123,12375102,0.999
12124,12376181,0.999
12125,12377703,0.999
12126,12377918,0.999
12127,12378727,0.999
12128,12379845,0.999
12129,12380594,0.999
12130,12382114,0.999
12131,12382381,0.999
12132,12384671,0.999
12133,12385299,0.999
12134,12388209,0.999
12135,12388243,0.999
12136,12390110,0.999
12137,12390599,0.999
12138,12391974,0.999
12139,12392805,0.999
12140,12393909,0.999
12141,12394923,0.999
12142,12394990,0.999
12143,12396212,0.999
12144,12399726,0.999
12145,12401325,0.999
12146,12409264,0.999
12147,12409405,0.999
12148,12411403,0.999
12149,12413671,0.999
12150,12413867,0.999
12151,12414386,0.999
12152,12415277,0.999
12153,12416478,0.999
12154,12416479,0.999
12155,12416553,0.999
12156,12417543,0.999
12157,12417695,0.999
12158,12417939,0.999
12159,12418350,0.999
12160,12420731,0.999
12161,12433285,0.999
12162,12436052,0.999
12163,12437164,0.999
12164,12439575,0.999
12165,12440470,0.999
12166,12443787,0.999
12167,12448188,0.999
12168,12449593,0.999
12169,12451752,0.999
12170,12451778,0.999
12171,12452074,0.999
12172,12452895,0.999
12173,12463579,0.999
12174,12464082,0.999
12175,12464327,0.999
12176,12464618,0.999
12177,12465694,0.999
12178,12466655,0.999
12179,12468998,0.999
12180,12469505,0.999
12181,12478406,0.999
12182,12479773,0.999
12183,12482080,0.999
12184,12482859,0.999
12185,12483602,0.999
12186,12483701,0.999
12187,12483848,0.999
12188,12484678,0.999
12189,12484919,0.999
12190,12485338,0.999
12191,12485875,0.999
12192,12486206,0.999
12193,12486404,0.999
12194,12487006,0.999
12195,12487427,0.999
12196,12489577,0.999
12197,12490053,0.999
12198,12492546,0.999
12199,12493220,0.999
12200,12495017,0.999
12201,12495149,0.999
12202,12497922,0.999
12203,12498992,0.999
12204,12499517,0.999
12205,12501364,0.999
12206,12501753,0.999
12207,12502418,0.999
12208,12503872,0.999
12209,12504577,0.999
12210,12504606,0.999
12211,12505637,0.999
12212,12505899,0.999
12213,12505923,0.999
12214,12506345,0.999
12215,12507417,0.999
12216,12507484,0.999
12217,12507646,0.999
12218,12508861,0.999
12219,12509032,0.999
12220,12509558,0.999
12221,12510085,0.999
12222,12510536,0.999
12223,12510917,0.999
12224,12511885,0.999
12225,12512142,0.999
12226,12512315,0.999
12227,12515217,0.999
12228,12515600,0.999
12229,12515857,0.999
12230,12518735,0.999
12231,12525798,0.999
12232,12529130,0.999
12233,12529174,0.999
12234,12530581,0.999
12235,12530969,0.999
12236,12531403,0.999
12237,12533011,0.999
12238,12533742,0.999
12239,12534617,0.999
12240,12534932,0.999
12241,12535534,0.999
12242,12535617,0.999
12243,12537764,0.999
12244,12545122,0.999
12245,12545364,0.999
12246,12546274,0.999
12247,12554455,0.999
12248,12559521,0.999
12249,12559831,0.999
12250,12571794,0.999
12251,12572733,0.999
12252,12573667,0.999
12253,12575265,0.999
12254,12575876,0.999
12255,12578048,0.999
12256,12578741,0.999
12257,12579343,0.999
12258,12581986,0.999
12259,12585665,0.999
12260,12586008,0.999
12261,12587836,0.999
12262,12587878,0.999
12263,12588090,0.999
12264,12589699,0.999
12265,12589937,0.999
12266,12590019,0.999
12267,12594862,0.999
12268,12595371,0.999
12269,12596024,0.999
12270,12596359,0.999
12271,12598322,0.999
12272,12599775,0.999
12273,12601073,0.999
12274,12601724,0.999
12275,12602470,0.999
12276,12602846,0.999
12277,12603218,0.999
12278,12603504,0.999
12279,12604176,0.999
12280,12604183,0.999
12281,12604745,0.999
12282,12604956,0.999
12283,12607613,0.999
12284,12610125,0.999
12285,12610411,0.999
12286,12611231,0.999
12287,12612032,0.999
12288,12612119,0.999
12289,12612141,0.999
12290,12613272,0.999
12291,12613693,0.999
12292,12613881,0.999
12293,12614084,0.999
12294,12614099,0.999
12295,12617121,0.999
12296,12617533,0.999
12297,12617963,0.999
12298,12618453,0.999
12299,12618730,0.999
12300,12619026,0.999
12301,12619357,0.999
12302,12620842,0.999
12303,12620982,0.999
12304,12621462,0.999
12305,12621785,0.999
12306,12622349,0.999
12307,12622655,0.999
12308,12623161,0.999
12309,12623176,0.999
12310,12624679,0.999
12311,12625305,0.999
12312,12625923,0.999
12313,12626010,0.999
12314,12628228,0.999
12315,12630026,0.999
12316,12630494,0.999
12317,12630553,0.999
12318,12630784,0.999
12319,12630896,0.999
12320,12631847,0.999
12321,12632043,0.999
12322,12632225,0.999
12323,12632425,0.999
12324,12632600,0.999
12325,12632735,0.999
12326,12632854,0.999
12327,12632926,0.999
12328,12632974,0.999
12329,12634137,0.999
12330,12634152,0.999
12331,12634690,0.999
12332,12635063,0.999
12333,12637066,0.999
12334,12637163,0.999
12335,12637470,0.999
12336,12637668,0.999
12337,12638500,0.999
12338,12638602,0.999
12339,12639060,0.999
12340,12640181,0.999
12341,12640401,0.999
12342,12641032,0.999
12343,12642152,0.999
12344,12642733,0.999
12345,12643234,0.999
12346,12649066,0.999
12347,12650312,0.999
12348,12650359,0.999
12349,12651171,0.999
12350,12651422,0.999
12351,12652435,0.999
12352,12654828,0.999
12353,12654924,0.999
12354,12654997,0.999
12355,12655075,0.999
12356,12655528,0.999
12357,12655849,0.999
12358,12656055,0.999
12359,12656167,0.999
12360,12656833,0.999
12361,12656955,0.999
12362,12657133,0.999
12363,12657429,0.999
12364,12657624,0.999
12365,12658287,0.999
12366,12658654,0.999
12367,12659751,0.999
12368,12660419,0.999
12369,12660698,0.999
12370,12661944,0.999
12371,12663090,0.999
12372,12663142,0.999
12373,12664336,0.999
12374,12668393,0.999
12375,12668557,0.999
12376,12669394,0.999
12377,12670231,0.999
12378,12670407,0.999
12379,12673727,0.999
12380,12676818,0.999
12381,12677041,0.999
12382,12678095,0.999
12383,12678212,0.999
12384,12678271,0.999
12385,12679217,0.999
12386,12679627,0.999
12387,12679649,0.999
12388,12679999,0.999
12389,12680016,0.999
12390,12687540,0.999
12391,12687745,0.999
12392,12687859,0.999
12393,12687906,0.999
12394,12687963,0.999
12395,12688262,0.999
12396,12688464,0.999
12397,12692500,0.999
12398,12693139,0.999
12399,12693153,0.999
12400,12693615,0.999
12401,12695683,0.999
12402,12699281,0.999
12403,12699290,0.999
12404,12700157,0.999
12405,12701572,0.999
12406,12703357,0.999
12407,12704666,0.999
12408,12705758,0.999
12409,12705848,0.999
12410,12707960,0.999
12411,12707967,0.999
12412,12708516,0.999
12413,12708838,0.999
12414,12709193,0.999
12415,12709861,0.999
12416,12710164,0.999
12417,12713069,0.999
12418,12713678,0.999
12419,12714241,0.999
12420,12715866,0.999
12421,12717119,0.999
12422,12719902,0.999
12423,12719996,0.999
12424,12720284,0.999
12425,12720395,0.999
12426,12720874,0.999
12427,12721079,0.999
12428,12721633,0.999
12429,12722247,0.999
12430,12722900,0.999
12431,12723173,0.999
12432,12723216,0.999
12433,12724326,0.999
12434,12724886,0.999
12435,12725017,0.999
12436,12725101,0.999
12437,12725486,0.999
12438,12727182,0.999
12439,12727209,0.999
12440,12729479,0.999
12441,12729860,0.999
12442,12730872,0.999
12443,12732879,0.999
12444,12733591,0.999
12445,12734404,0.999
12446,12740262,0.999
12447,12740613,0.999
12448,12741918,0.999
12449,12742546,0.999
12450,12743017,0.999
12451,12744909,0.999
12452,12745271,0.999
12453,12746333,0.999
12454,12747858,0.999
12455,12749227,0.999
12456,12751556,0.999
12457,12751594,0.999
12458,12755056,0.999
12459,12755253,0.999
12460,12755515,0.999
12461,12756380,0.999
12462,12756452,0.999
12463,12757018,0.999
12464,12757181,0.999
12465,12760179,0.999
12466,12760287,0.999
12467,12760377,0.999
12468,12762743,0.999
12469,12764505,0.999
12470,12765624,0.999
12471,12765866,0.999
12472,12767178,0.999
12473,12767825,0.999
12474,12768801,0.999
12475,12769237,0.999
12476,12769819,0.999
12477,12770811,0.999
12478,12770888,0.999
12479,12771835,0.999
12480,12772356,0.999
12481,12778551,0.999
12482,12778799,0.999
12483,12779487,0.999
12484,12779499,0.999
12485,12790022,0.999
12486,12790419,0.999
12487,12790724,0.999
12488,12790887,0.999
12489,12791055,0.999
12490,12791945,0.999
12491,12794193,0.999
12492,12795369,0.999
12493,12795682,0.999
12494,12802070,0.999
12495,12802694,0.999
12496,12803688,0.999
12497,12804159,0.999
12498,12807109,0.999
12499,12809953,0.999
12500,12810367,0.999
12501,12812143,0.999
12502,12812522,0.999
12503,12812565,0.999
12504,12813676,0.999
12505,12816737,0.999
12506,12818715,0.999
12507,12819817,0.999
12508,12820009,0.999
12509,12820220,0.999
12510,12821625,0.999
12511,12822319,0.999
12512,12822775,0.999
12513,12823299,0.999
12514,12824125,0.999
12515,12825233,0.999
12516,12825308,0.999
12517,12825783,0.999
12518,12825892,0.999
12519,12826552,0.999
12520,12826999,0.999
12521,12829172,0.999
12522,12830779,0.999
12523,12831900,0.999
12524,12832897,0.999
12525,12837198,0.999
12526,12840377,0.999
12527,12845707,0.999
12528,12846910,0.999
12529,12847339,0.999
12530,12848920,0.999
12531,12849637,0.999
12532,12853158,0.999
12533,12854516,0.999
12534,12855334,0.999
12535,12857733,0.999
12536,12861006,0.999
12537,12861563,0.999
12538,12867839,0.999
12539,12868978,0.999
12540,12871123,0.999
12541,12872724,0.999
12542,12873605,0.999
12543,12874585,0.999
12544,12875977,0.999
12545,12878426,0.999
12546,12878551,0.999
12547,12879398,0.999
12548,12880880,0.999
12549,12881846,0.999
12550,12882649,0.999
12551,12883878,0.999
12552,12885262,0.999
12553,12887491,0.999
12554,12888320,0.999
12555,12888569,0.999
12556,12889314,0.999
12557,12890002,0.999
12558,12891577,0.999
12559,12892134,0.999
12560,12892292,0.999
12561,12893710,0.999
12562,12894004,0.999
12563,12894016,0.999
12564,12894301,0.999
12565,12894601,0.999
12566,12895737,0.999
12567,12896633,0.999
12568,12897244,0.999
12569,12897596,0.999
12570,12897856,0.999
12571,12898621,0.999
12572,12898764,0.999
12573,12899896,0.999
12574,12901275,0.999
12575,12901895,0.999
12576,12902066,0.999
12577,12902426,0.999
12578,12903096,0.999
12579,12904421,0.999
12580,12905468,0.999
12581,12906183,0.999
12582,12908009,0.999
12583,12908451,0.999
12584,12909207,0.999
12585,12910075,0.999
12586,12911022,0.999
12587,12912855,0.999
12588,12915893,0.999
12589,12917095,0.999
12590,12917824,0.999
12591,12921292,0.999
12592,12921966,0.999
12593,12922766,0.999
12594,12922915,0.999
12595,12923197,0.999
12596,12926358,0.999
12597,12927466,0.999
12598,12927879,0.999
12599,12928988,0.999
12600,12930201,0.999
12601,12930455,0.999
12602,12931000,0.999
12603,12932000,0.999
12604,12936520,0.999
12605,12938069,0.999
12606,12939126,0.999
12607,12941679,0.999
12608,12941696,0.999
12609,12942239,0.999
12610,12942311,0.999
12611,12942600,0.999
12612,12944244,0.999
12613,12944539,0.999
12614,12945963,0.999
12615,12946694,0.999
12616,12947126,0.999
12617,12947750,0.999
12618,12951060,0.999
12619,12955601,0.999
12620,12956880,0.999
12621,12957571,0.999
12622,12958873,0.999
12623,12960692,0.999
12624,12963171,0.999
12625,12963663,0.999
12626,12967390,0.999
12627,12969400,0.999
12628,12969909,0.999
12629,12970434,0.999
12630,12973617,0.999
12631,12974302,0.999
12632,12977506,0.999
12633,12978381,0.999
12634,12978517,0.999
12635,12979073,0.999
12636,12980122,0.999
12637,12980142,0.999
12638,12980668,0.999
12639,12980776,0.999
12640,12980800,0.999
12641,12980826,0.999
12642,12980885,0.999
12643,12980917,0.999
12644,12981151,0.999
12645,12981270,0.999
12646,12981561,0.999
12647,12982380,0.999
12648,12982672,0.999
12649,12983535,0.999
12650,12984652,0.999
12651,12986186,0.999
12652,12986425,0.999
12653,12986593,0.999
12654,12986936,0.999
12655,12988524,0.999
12656,12989663,0.999
12657,12989901,0.999
12658,12990024,0.999
12659,12990212,0.999
12660,12990837,0.999
12661,12991291,0.999
12662,12993378,0.999
12663,12994907,0.999
12664,12995113,0.999
12665,12999157,0.999
12666,13002219,0.999
12667,13003638,0.999
12668,13009272,0.999
12669,13009688,0.999
12670,13010019,0.999
12671,13010367,0.999
12672,13010951,0.999
12673,13011261,0.999
12674,13013137,0.999
12675,13014446,0.999
12676,13014686,0.999
12677,13015291,0.999
12678,13015758,0.999
12679,13016686,0.999
12680,13018692,0.999
12681,13019206,0.999
12682,13022447,0.999
12683,13022496,0.999
12684,13023388,0.999
12685,13023585,0.999
12686,13023715,0.999
12687,13023875,0.999
12688,13024130,0.999
12689,13024263,0.999
12690,13026863,0.999
12691,13027287,0.999
12692,13027457,0.999
12693,13028144,0.999
12694,13029764,0.999
12695,13029790,0.999
12696,13034811,0.999
12697,13034998,0.999
12698,13035593,0.999
12699,13035803,0.999
12700,13036800,0.999
12701,13039029,0.999
12702,13039102,0.999
12703,13039663,0.999
12704,13039997,0.999
12705,13040212,0.999
12706,13040254,0.999
12707,13042450,0.999
12708,13045437,0.999
12709,13048178,0.999
12710,13048263,0.999
12711,13048559,0.999
12712,13050866,0.999
12713,13051832,0.999
12714,13052262,0.999
12715,13053018,0.999
12716,13053035,0.999
12717,13053282,0.999
12718,13054205,0.999
12719,13054307,0.999
12720,13056070,0.999
12721,13056269,0.999
12722,13056586,0.999
12723,13056603,0.999
12724,13056861,0.999
12725,13058296,0.999
12726,13059641,0.999
12727,13060331,0.999
12728,13060633,0.999
12729,13061302,0.999
12730,13064546,0.999
12731,13064826,0.999
12732,13064936,0.999
12733,13065733,0.999
12734,13067301,0.999
12735,13069774,0.999
12736,13070489,0.999
12737,13070517,0.999
12738,13070717,0.999
12739,13071816,0.999
12740,13072443,0.999
12741,13072543,0.999
12742,13072764,0.999
12743,13072768,0.999
12744,13073290,0.999
12745,13074235,0.999
12746,13078275,0.999
12747,13078747,0.999
12748,13079403,0.999
12749,13079958,0.999
12750,13080187,0.999
12751,13081617,0.999
12752,13082281,0.999
12753,13083118,0.999
12754,13084085,0.999
12755,13084262,0.999
12756,13087735,0.999
12757,13088611,0.999
12758,13091757,0.999
12759,13092482,0.999
12760,13092733,0.999
12761,13095187,0.999
12762,13095232,0.999
12763,13095858,0.999
12764,13095940,0.999
12765,13097311,0.999
12766,13097566,0.999
12767,13097714,0.999
12768,13098665,0.999
12769,13099107,0.999
12770,13099291,0.999
12771,13100325,0.999
12772,13100629,0.999
12773,13103089,0.999
12774,13104667,0.999
12775,13105436,0.999
12776,13105474,0.999
12777,13105853,0.999
12778,13106467,0.999
12779,13106725,0.999
12780,13106905,0.999
12781,13110632,0.999
12782,13110773,0.999
12783,13111323,0.999
12784,13112699,0.999
12785,13115148,0.999
12786,13119980,0.999
12787,13124600,0.999
12788,13128575,0.999
12789,13130096,0.999
12790,13131078,0.999
12791,13131167,0.999
12792,13134470,0.999
12793,13134768,0.999
12794,13137472,0.999
12795,13138980,0.999
12796,13139005,0.999
12797,13139238,0.999
12798,13140015,0.999
12799,13140039,0.999
12800,13141497,0.999
12801,13142166,0.999
12802,13143562,0.999
12803,13145638,0.999
12804,13145847,0.999
12805,13146314,0.999
12806,13147088,0.999
12807,13147404,0.999
12808,13148729,0.999
12809,13151531,0.999
12810,13154555,0.999
12811,13155410,0.999
12812,13161163,0.999
12813,13161644,0.999
12814,13161959,0.999
12815,13162656,0.999
12816,13163234,0.999
12817,13164756,0.999
12818,13164888,0.999
12819,13165224,0.999
12820,13165406,0.999
12821,13167179,0.999
12822,13175070,0.999
12823,13177556,0.999
12824,13178205,0.999
12825,13182235,0.999
12826,13183918,0.999
12827,13184251,0.999
12828,13184732,0.999
12829,13188337,0.999
12830,13188905,0.999
12831,13189502,0.999
12832,13189979,0.999
12833,13190012,0.999
12834,13190365,0.999
12835,13191613,0.999
12836,13192095,0.999
12837,13192510,0.999
12838,13193627,0.999
12839,13196079,0.999
12840,13197049,0.999
12841,13199299,0.999
12842,13201238,0.999
12843,13202959,0.999
12844,13204062,0.999
12845,13204306,0.999
12846,13204512,0.999
12847,13204935,0.999
12848,13205338,0.999
12849,13207187,0.999
12850,13207519,0.999
12851,13210463,0.999
12852,13211358,0.999
12853,13211726,0.999
12854,13211885,0.999
12855,13212029,0.999
12856,13212720,0.999
12857,13213531,0.999
12858,13214572,0.999
12859,13216257,0.999
12860,13216898,0.999
12861,13220348,0.999
12862,13221387,0.999
12863,13222858,0.999
12864,13223494,0.999
12865,13224651,0.999
12866,13225049,0.999
12867,13225350,0.999
12868,13226425,0.999
12869,13228255,0.999
12870,13228943,0.999
12871,13229326,0.999
12872,13229832,0.999
12873,13230426,0.999
12874,13230659,0.999
12875,13230986,0.999
12876,13232379,0.999
12877,13233011,0.999
12878,13234124,0.999
12879,13235157,0.999
12880,13235828,0.999
12881,13236473,0.999
12882,13237714,0.999
12883,13238583,0.999
12884,13238759,0.999
12885,13240780,0.999
12886,13241466,0.999
12887,13242328,0.999
12888,13242662,0.999
12889,13243435,0.999
12890,13243610,0.999
12891,13244127,0.999
12892,13244156,0.999
12893,13244733,0.999
12894,13244815,0.999
12895,13245958,0.999
12896,13246427,0.999
12897,13246983,0.999
12898,13247500,0.999
12899,13247568,0.999
12900,13247965,0.999
12901,13248294,0.999
12902,13248616,0.999
12903,13248626,0.999
12904,13249264,0.999
12905,13249889,0.999
12906,13250053,0.999
12907,13250384,0.999
12908,13251316,0.999
12909,13251325,0.999
12910,13251844,0.999
12911,13251970,0.999
12912,13252068,0.999
12913,13252410,0.999
12914,13252996,0.999
12915,13253260,0.999
12916,13254487,0.999
12917,13254497,0.999
12918,13255541,0.999
12919,13255589,0.999
12920,13255679,0.999
12921,13256161,0.999
12922,13256292,0.999
12923,13256786,0.999
12924,13256818,0.999
12925,13258050,0.999
12926,13258606,0.999
12927,13258751,0.999
12928,13258886,0.999
12929,13259584,0.999
12930,13260153,0.999
12931,13260252,0.999
12932,13261909,0.999
12933,13262487,0.999
12934,13264007,0.999
12935,13264302,0.999
12936,13264554,0.999
12937,13266552,0.999
12938,13267659,0.999
12939,13268336,0.999
12940,13268683,0.999
12941,13269248,0.999
12942,13269841,0.999
12943,13269848,0.999
12944,13270683,0.999
12945,13270765,0.999
12946,13274673,0.999
12947,13275202,0.999
12948,13276381,0.999
12949,13276927,0.999
12950,13277691,0.999
12951,13278607,0.999
12952,13279051,0.999
12953,13279196,0.999
12954,13279225,0.999
12955,13279334,0.999
12956,13279411,0.999
12957,13280675,0.999
12958,13281503,0.999
12959,13281689,0.999
12960,13282221,0.999
12961,13282380,0.999
12962,13282959,0.999
12963,13283585,0.999
12964,13283622,0.999
12965,13284989,0.999
12966,13285035,0.999
12967,13285315,0.999
12968,13285326,0.999
12969,13285434,0.999
12970,13286416,0.999
12971,13286928,0.999
12972,13287505,0.999
12973,13288080,0.999
12974,13288371,0.999
12975,13289088,0.999
12976,13289134,0.999
12977,13289225,0.999
12978,13289735,0.999
12979,13289798,0.999
12980,13290738,0.999
12981,13290980,0.999
12982,13291112,0.999
12983,13291444,0.999
12984,13292241,0.999
12985,13295190,0.999
12986,13296051,0.999
12987,13296912,0.999
12988,13296953,0.999
12989,13299076,0.999
12990,13300137,0.999
12991,13300820,0.999
12992,13301361,0.999
12993,13301379,0.999
12994,13302009,0.999
12995,13302241,0.999
12996,13302369,0.999
12997,13304046,0.999
12998,13306386,0.999
12999,13306645,0.999
13000,13307169,0.999
13001,13310327,0.999
13002,13310450,0.999
13003,13312590,0.999
13004,13313321,0.999
13005,13314103,0.999
13006,13314812,0.999
13007,13315357,0.999
13008,13315559,0.999
13009,13315936,0.999
13010,13316866,0.999
13011,13317809,0.999
13012,13320457,0.999
13013,13322590,0.999
13014,13322785,0.999
13015,13324054,0.999
13016,13324628,0.999
13017,13324687,0.999
13018,13328506,0.999
13019,13329572,0.999
13020,13329633,0.999
13021,13329914,0.999
13022,13330100,0.999
13023,13332000,0.999
13024,13336996,0.999
13025,13337838,0.999
13026,13343679,0.999
13027,13344672,0.999
13028,13345329,0.999
13029,13347963,0.999
13030,13350251,0.999
13031,13351286,0.999
13032,13352924,0.999
13033,13354363,0.999
13034,13363699,0.999
13035,13365863,0.999
13036,13366103,0.999
13037,13366624,0.999
13038,13367056,0.999
13039,13368741,0.999
13040,13370707,0.999
13041,13371237,0.999
13042,13372930,0.999
13043,13373430,0.999
13044,13374180,0.999
13045,13376646,0.999
13046,13377542,0.999
13047,13377756,0.999
13048,13378117,0.999
13049,13378488,0.999
13050,13380990,0.999
13051,13382443,0.999
13052,13382510,0.999
13053,13383582,0.999
13054,13384258,0.999
13055,13385623,0.999
13056,13385721,0.999
13057,13386549,0.999
13058,13389442,0.999
13059,13392674,0.999
13060,13394266,0.999
13061,13397521,0.999
13062,13405031,0.999
13063,13406166,0.999
13064,13406759,0.999
13065,13407471,0.999
13066,13407962,0.999
13067,13408856,0.999
13068,13409503,0.999
13069,13410638,0.999
13070,13412043,0.999
13071,13421045,0.999
13072,13421127,0.999
13073,13421187,0.999
13074,13421236,0.999
13075,13425387,0.999
13076,13426300,0.999
13077,13426815,0.999
13078,13429586,0.999
13079,13430525,0.999
13080,13438893,0.999
13081,13439633,0.999
13082,13446531,0.999
13083,13448951,0.999
13084,13451069,0.999
13085,13452063,0.999
13086,13458907,0.999
13087,13466566,0.999
13088,13467528,0.999
13089,13469630,0.999
13090,13470139,0.999
13091,13470965,0.999
13092,13471034,0.999
13093,13472150,0.999
13094,13474845,0.999
13095,13475884,0.999
13096,13476090,0.999
13097,13476583,0.999
13098,13482315,0.999
13099,13483941,0.999
13100,13484086,0.999
13101,13487260,0.999
13102,13491185,0.999
13103,13491522,0.999
13104,13494000,0.999
13105,13498812,0.999
13106,13503154,0.999
13107,13509781,0.999
13108,13510018,0.999
13109,13510094,0.999
13110,13511216,0.999
13111,13516026,0.999
13112,13520928,0.999
13113,13526577,0.999
13114,13526833,0.999
13115,13527911,0.999
13116,13540798,0.999
13117,13542876,0.999
13118,13543788,0.999
13119,13546906,0.999
13120,13550127,0.999
13121,13557875,0.999
13122,13558136,0.999
13123,13558293,0.999
13124,13559272,0.999
13125,13559616,0.999
13126,13560308,0.999
13127,13562040,0.999
13128,13562481,0.999
13129,13562587,0.999
13130,13563971,0.999
13131,13565291,0.999
13132,13567570,0.999
13133,13571102,0.999
