Position	Call_Freq
9120479	0.9960474
9122002	0.999
9122599	0.999
9123558	0.999
9123670	0.999
9123873	0.9940711
9124481	0.999
9126762	0.9960474
9127494	0.999
9128274	0.999
9130012	0.999
9134614	0.999
9136416	0.999
9137424	0.9980237
9142278	0.9980237
9145817	0.9920949
9147101	0.9940711
9148905	0.999
9151579	0.999
9153188	0.999
9155339	0.999
9156203	0.999
9162109	0.9980237
9163993	0.9980237
9164119	0.999
9165158	0.9940711
9168241	0.999
9171861	0.999
9174226	0.999
9177112	0.999
9178673	0.999
9181662	0.999
9183423	0.999
9184660	0.9960474
9186241	0.9960474
9189987	0.999
9191578	0.999
9196090	0.999
9198016	0.999
9203772	0.999
9209587	0.999
9209625	0.999
9212186	0.999
9212234	0.999
9215543	0.999
9216412	0.9960474
9218121	0.999
9222271	0.9980237
9223065	0.9980237
9223608	0.999
9226322	0.9841897
9228118	0.9960474
9237037	0.9940711
9237605	0.999
9240838	0.999
9241308	0.999
9242252	0.9980237
9242805	0.9960474
9243782	0.999
9244919	0.999
9250603	0.999
9251685	0.999
9252390	0.999
9252504	0.999
9253588	0.999
9256370	0.999
9258685	0.9980237
9259371	0.9980237
9263251	0.999
9263806	0.9980237
9264496	0.999
9267590	0.9980237
9267692	0.9940711
9268788	0.999
9270764	0.999
9270986	0.999
9271097	0.999
9271800	0.999
9271970	0.999
9272695	0.999
9274678	0.999
9275701	0.999
9278451	0.999
9281164	0.999
9281420	0.999
9281936	0.999
9282257	0.999
9282977	0.999
9283200	0.999
9287800	0.9960474
9288522	0.999
9289826	0.999
9291008	0.999
9292176	0.999
9295957	0.999
9296300	0.9980237
9298258	0.999
9299469	0.999
9300353	0.999
9301373	0.999
9301773	0.999
9303107	0.999
9303604	0.9980237
9304182	0.999
9307116	0.999
9308475	0.9980237
9308523	0.999
9308828	0.9980237
9309563	0.999
9309713	0.9980237
9310568	0.9980237
9312155	0.9960474
9313592	0.999
9313941	0.9960474
9314197	0.999
9315521	0.999
9317039	0.999
9318847	0.999
9319187	0.999
9320934	0.999
9321126	0.999
9321190	0.9920949
9323348	0.999
9324311	0.999
9325269	0.999
9325369	0.999
9326235	0.999
9326284	0.999
9329447	0.9960474
9330174	0.9980237
9331674	0.999
9332668	0.9980237
9332742	0.999
9333159	0.9980237
9333898	0.999
9337969	0.999
9340205	0.999
9340501	0.999
9342728	0.999
9344507	0.999
9346202	0.9980237
9346723	0.9980237
9348579	0.999
9348946	0.9960474
9349033	0.999
9352254	0.9960474
9352546	0.999
9352562	0.999
9355529	0.999
9357437	0.999
9359621	0.999
9361434	0.9980237
9361577	0.9980237
9362061	0.999
9362123	0.999
9362766	0.9980237
9363565	0.999
9364577	0.9980237
9364799	0.999
9368102	0.999
9368980	0.999
9369959	0.999
9371825	0.999
9372044	0.999
9372261	0.999
9374406	0.999
9374520	0.999
9375808	0.999
9378294	0.999
9378547	0.999
9378671	0.9960474
9379455	0.999
9379536	0.9980237
9379949	0.999
9380093	0.999
9380341	0.9901186
9380556	0.9980237
9381270	0.999
9382836	0.999
9383563	0.999
9383867	0.999
9385909	0.999
9388429	0.999
9389467	0.999
9389598	0.999
9390538	0.9980237
9390619	0.999
9390908	0.999
9393473	0.999
9393937	0.9980237
9394833	0.999
9395077	0.999
9397130	0.999
9401940	0.999
9404475	0.999
9405110	0.999
9405193	0.999
9406746	0.999
9407496	0.999
9408255	0.9980237
9410082	0.999
9410363	0.999
9413037	0.999
9413213	0.9960474
9414433	0.9980237
9416040	0.999
9417711	0.999
9417972	0.999
9418551	0.999
9420233	0.999
9420446	0.999
9420614	0.999
9421183	0.999
9421529	0.9980237
9422510	0.999
9426370	0.999
9427610	0.999
9434711	0.999
9434844	0.999
9437150	0.999
9437938	0.999
9438109	0.999
9438172	0.999
9439705	0.999
9440840	0.9960474
9440969	0.999
9441312	0.999
9448947	0.999
9448993	0.999
9450305	0.999
9450367	0.9980237
9451032	0.999
9451327	0.9881423
9452584	0.999
9455091	0.999
9457887	0.999
9458044	0.9960474
9459234	0.999
9459927	0.999
9460001	0.999
9460611	0.9980237
9460659	0.999
9460858	0.999
9462537	0.999
9462657	0.999
9463235	0.999
9463254	0.999
9464986	0.999
9466426	0.999
9466520	0.999
9467018	0.9980237
9467046	0.999
9467525	0.999
9467557	0.9980237
9468524	0.999
9468544	0.9960474
9468661	0.999
9469191	0.999
9470063	0.999
9472905	0.999
9472977	0.999
9473489	0.999
9473621	0.999
9474529	0.999
9475471	0.999
9475710	0.999
9476562	0.999
9477972	0.9881423
9478171	0.999
9478375	0.999
9479282	0.999
9479684	0.999
9482122	0.999
9482637	0.999
9483296	0.999
9483432	0.999
9483798	0.999
9485683	0.999
9485967	0.9980237
9486575	0.999
9486835	0.9960474
9487033	0.9901186
9489789	0.999
9489944	0.999
9491053	0.9960474
9491114	0.999
9491199	0.999
9491492	0.999
9491531	0.999
9492062	0.999
9492722	0.9980237
9495287	0.999
9495297	0.999
9495379	0.999
9495534	0.999
9496426	0.999
9496716	0.9940711
9497057	0.9980237
9497151	0.999
9497388	0.999
9497698	0.999
9499084	0.9980237
9499399	0.999
9500064	0.999
9501098	0.999
9501218	0.9960474
9501339	0.9980237
9502312	0.999
9503141	0.999
9503542	0.999
9504468	0.999
9506175	0.999
9506485	0.999
9506705	0.999
9507931	0.999
9509503	0.999
9513175	0.999
9513926	0.999
9515618	0.9980237
9516335	0.999
9518599	0.999
9519399	0.9980237
9519467	0.999
9519529	0.999
9519652	0.999
9520133	0.999
9520142	0.999
9520933	0.999
9520997	0.999
9523420	0.999
9524855	0.9980237
9525078	0.9980237
9525351	0.999
9525601	0.999
9527353	0.999
9529440	0.999
9530868	0.9980237
9532301	0.999
9532700	0.999
9532957	0.999
9534785	0.999
9539934	0.999
9542125	0.9980237
9542145	0.999
9543622	0.999
9546554	0.9980237
9547230	0.999
9547288	0.999
9547730	0.999
9547918	0.999
9548930	0.999
9550096	0.999
9551592	0.999
9554125	0.999
9554379	0.999
9555781	0.999
9557154	0.9980237
9558316	0.9980237
9560712	0.999
9561134	0.9980237
9561266	0.999
9563002	0.999
9563149	0.9980237
9563713	0.9960474
9566060	0.999
9566199	0.999
9567361	0.999
9569769	0.999
9570308	0.999
9571046	0.999
9571270	0.999
9571344	0.999
9571800	0.999
9574678	0.999
9576568	0.999
9576620	0.999
9576643	0.999
9577379	0.999
9580186	0.999
9580733	0.999
9581082	0.999
9581332	0.999
9582124	0.999
9583167	0.999
9583724	0.9980237
9584517	0.999
9584968	0.9960474
9585538	0.999
9585738	0.999
9585873	0.999
9587789	0.999
9589196	0.9960474
9590093	0.9980237
9590478	0.999
9591628	0.999
9592263	0.999
9592338	0.9960474
9592559	0.999
9592598	0.9980237
9592676	0.999
9594220	0.999
9595352	0.9980237
9595589	0.999
9595982	0.999
9596287	0.9980237
9596345	0.9980237
9597555	0.999
9601215	0.9960474
9601955	0.9980237
9602796	0.999
9604268	0.999
9606139	0.999
9608977	0.9980237
9611448	0.999
9611939	0.999
9612418	0.999
9613645	0.999
9613817	0.999
9615698	0.999
9616075	0.999
9616983	0.9980237
9619475	0.9960474
9623454	0.999
9623770	0.999
9625787	0.999
9627479	0.999
9627908	0.999
9627944	0.9960474
9629219	0.9802371
9629653	0.999
9630238	0.999
9630908	0.9980237
9631499	0.999
9632609	0.999
9633236	0.999
9633478	0.999
9634410	0.999
9641133	0.9980237
9641288	0.9980237
9641555	0.9960474
9642952	0.999
9643493	0.9980237
9643526	0.999
9644206	0.999
9645244	0.999
9645420	0.999
9646834	0.999
9648401	0.9980237
9648826	0.999
9649074	0.9960474
9649234	0.999
9650340	0.999
9652851	0.999
9653537	0.9980237
9654829	0.999
9655333	0.9980237
9655718	0.9960474
9655820	0.999
9655837	0.999
9655984	0.9980237
9656320	0.999
9657467	0.999
9657888	0.999
9658330	0.999
9658534	0.999
9659566	0.9980237
9660739	0.999
9661362	0.999
9662006	0.999
9663068	0.9980237
9663483	0.999
9663720	0.999
9663864	0.999
9664854	0.999
9664898	0.999
9665551	0.999
9665895	0.999
9667175	0.9980237
9667420	0.999
9667919	0.999
9668315	0.999
9669584	0.999
9669770	0.999
9670181	0.9980237
9670903	0.999
9670965	0.999
9671084	0.999
9672074	0.999
9672987	0.999
9676113	0.999
9676911	0.999
9679236	0.9980237
9680412	0.999
9680419	0.999
9680723	0.9901186
9681711	0.999
9683180	0.999
9685155	0.999
9685386	0.999
9685976	0.9980237
9686491	0.999
9686679	0.999
9687004	0.999
9689348	0.999
9689551	0.999
9689578	0.999
9690107	0.999
9692033	0.999
9692770	0.999
9700362	0.999
9701442	0.999
9704872	0.9960474
9704943	0.999
9706363	0.999
9708947	0.9980237
9710169	0.999
9710347	0.9980237
9711219	0.999
9713878	0.999
9717545	0.999
9718199	0.999
9719051	0.999
9720209	0.999
9720411	0.9980237
9722423	0.9940711
9723375	0.999
9723448	0.9980237
9724100	0.9960474
9725697	0.999
9726640	0.999
9730385	0.999
9730921	0.999
9731922	0.9841897
9732540	0.999
9732830	0.999
9733995	0.999
9734289	0.999
9734770	0.999
9735688	0.999
9736971	0.999
9737413	0.999
9738531	0.999
9738652	0.999
9739199	0.999
9739367	0.9980237
9740074	0.9980237
9740441	0.999
9741876	0.999
9742096	0.999
9742209	0.999
9742580	0.9960474
9743502	0.999
9743833	0.9960474
9744973	0.999
9745206	0.999
9745450	0.999
9746345	0.999
9746463	0.999
9748057	0.999
9748128	0.999
9748347	0.999
9748829	0.999
9748888	0.999
9749518	0.999
9749721	0.999
9751151	0.999
9751434	0.999
9751768	0.999
9751806	0.999
9751968	0.999
9752796	0.9980237
9753019	0.999
9753069	0.999
9753749	0.999
9753906	0.999
9754320	0.999
9754561	0.999
9754779	0.999
9754835	0.999
9755667	0.999
9755696	0.9980237
9756258	0.9960474
9756882	0.999
9757548	0.999
9758642	0.999
9760118	0.999
9760258	0.999
9760602	0.999
9762055	0.999
9762201	0.999
9763329	0.9980237
9764004	0.999
9764925	0.999
9765020	0.999
9765652	0.999
9766034	0.999
9767660	0.999
9767831	0.999
9767834	0.999
9768982	0.999
9769400	0.999
9770802	0.999
9771136	0.999
9771591	0.999
9773434	0.999
9773877	0.999
9775937	0.9960474
9775971	0.9920949
9776633	0.999
9776961	0.999
9778530	0.999
9778653	0.999
9778729	0.9980237
9778937	0.999
9779181	0.9980237
9779927	0.999
9780416	0.999
9781685	0.999
9782799	0.999
9782917	0.999
9783074	0.999
9783338	0.999
9783513	0.9940711
9783658	0.999
9784204	0.999
9784568	0.999
9784870	0.999
9786640	0.9980237
9788237	0.999
9789673	0.999
9789939	0.999
9790683	0.9703557
9791208	0.9960474
9791900	0.999
9791949	0.999
9792582	0.999
9793224	0.999
9793307	0.999
9794516	0.999
9796339	0.999
9797268	0.999
9797404	0.999
9799063	0.999
9799144	0.999
9799765	0.999
9800450	0.9980237
9801670	0.999
9802660	0.999
9803165	0.999
9807236	0.999
9807604	0.999
9808156	0.999
9808781	0.9901186
9809891	0.9980237
9811374	0.999
9811583	0.999
9812462	0.999
9812517	0.999
9812625	0.9980237
9814301	0.999
9814669	0.999
9814706	0.999
9815528	0.999
9815575	0.999
9816860	0.999
9817816	0.999
9819215	0.999
9821007	0.999
9821141	0.999
9824225	0.999
9824227	0.999
9825927	0.999
9828269	0.9980237
9830019	0.999
9830534	0.999
9832705	0.999
9832894	0.999
9833213	0.9960474
9834541	0.999
9836339	0.999
9836644	0.999
9836704	0.999
9836779	0.999
9836856	0.999
9838244	0.9940711
9838321	0.999
9838945	0.999
9843572	0.999
9844013	0.9940711
9844170	0.999
9844819	0.999
9845281	0.999
9846441	0.999
9846991	0.999
9848854	0.999
9850820	0.999
9851049	0.9980237
9851504	0.999
9853375	0.9980237
9855157	0.9960474
9855236	0.9920949
9869632	0.9980237
9872828	0.9980237
9876142	0.9980237
9876190	0.999
9876297	0.999
9876688	0.9960474
9878897	0.999
9878949	0.999
9879166	0.999
9879550	0.9980237
9879780	0.9960474
9880421	0.999
9881109	0.9980237
9883755	0.999
9883907	0.999
9883947	0.999
9884416	0.9980237
9885653	0.999
9885790	0.9980237
9886061	0.9980237
9886423	0.999
9887978	0.999
9887989	0.999
9888010	0.999
9888275	0.999
9889205	0.999
9889443	0.999
9889990	0.999
9892327	0.999
9892555	0.999
9892842	0.999
9893062	0.999
9894279	0.9980237
9894873	0.999
9895378	0.999
9897693	0.9980237
9898475	0.999
9899301	0.999
9899439	0.999
9903189	0.999
9905202	0.999
9906560	0.999
9908694	0.999
9909366	0.999
9910297	0.999
9911121	0.999
9911297	0.999
9912923	0.999
9913504	0.999
9913610	0.999
9913992	0.999
9918633	0.999
9918935	0.999
9919383	0.9960474
9919521	0.999
9920824	0.999
9921168	0.9960474
9921574	0.999
9922138	0.999
9924461	0.999
9925555	0.9901186
9925784	0.999
9925942	0.9980237
9932373	0.999
9933288	0.9980237
9933702	0.999
9934318	0.999
9935127	0.999
9935686	0.999
9936580	0.999
9937603	0.9881423
9940475	0.999
9940584	0.999
9944658	0.9960474
9947012	0.999
9947514	0.999
9948439	0.999
9950356	0.999
9950480	0.9980237
9950679	0.999
9950715	0.999
9951283	0.999
9952046	0.999
9952845	0.999
9954288	0.999
9954764	0.9980237
9956680	0.999
9957646	0.999
9957896	0.999
9959412	0.999
9959478	0.999
9961064	0.999
9961532	0.999
9963646	0.999
9964347	0.999
9966216	0.999
9966628	0.999
9967527	0.999
9967916	0.999
9969480	0.999
9970464	0.999
9970527	0.9802371
9970635	0.999
9971637	0.9980237
9973244	0.999
9973933	0.9960474
9974573	0.999
9974664	0.9881423
9974732	0.9762846
9975874	0.999
9975888	0.999
9975954	0.999
9976721	0.9980237
9977018	0.999
9977092	0.999
9977475	0.9980237
9981423	0.999
9982725	0.999
9982809	0.9980237
9983300	0.999
9983399	0.999
9983716	0.9980237
9984116	0.999
9985041	0.999
9985549	0.9980237
9985663	0.9881423
9985929	0.9980237
9986343	0.999
9986406	0.9980237
9987276	0.999
9987409	0.999
9989251	0.999
9989696	0.999
9989828	0.9960474
9990245	0.999
9990335	0.999
9990768	0.999
9991164	0.999
9991250	0.999
9993397	0.999
9993406	0.999
9993556	0.999
9993933	0.999
9993983	0.999
9996030	0.9980237
9996305	0.999
9996454	0.999
10000534	0.999
10003446	0.999
10003469	0.999
10004725	0.999
10004874	0.9980237
10004887	0.9960474
10005010	0.999
10005427	0.9901186
10005465	0.999
10005499	0.999
10005587	0.999
10005723	0.999
10006291	0.999
10006987	0.999
10007175	0.9940711
10007420	0.9940711
10007771	0.999
10007835	0.9960474
10009227	0.9980237
10009550	0.999
10010832	0.9881423
10011075	0.999
10015970	0.999
10016175	0.999
10019093	0.9901186
10019169	0.999
10023442	0.9960474
10023689	0.9980237
10024951	0.999
10026088	0.999
10028146	0.999
10028725	0.9980237
10030508	0.9980237
10030931	0.999
10031138	0.999
10031342	0.999
10032413	0.9940711
10032432	0.999
10033125	0.999
10036202	0.9980237
10036484	0.9980237
10038448	0.999
10038640	0.999
10038994	0.9980237
10040821	0.9920949
10044282	0.999
10044472	0.999
10044849	0.9960474
10045078	0.999
10046099	0.999
10046537	0.999
10046828	0.999
10046978	0.9940711
10047038	0.999
10047435	0.999
10048606	0.999
10049828	0.999
10050828	0.999
10051695	0.9980237
10052024	0.999
10052320	0.999
10052349	0.999
10054095	0.9881423
10055046	0.999
10055467	0.9980237
10055480	0.999
10057837	0.999
10058248	0.9980237
10059072	0.9980237
10059170	0.9980237
10060423	0.999
10061017	0.999
10062531	0.999
10064529	0.9980237
10065309	0.9980237
10067106	0.999
10067264	0.999
10068488	0.999
10068981	0.999
10069030	0.999
10070770	0.999
10070936	0.9980237
10071135	0.999
10071187	0.999
10071197	0.999
10071848	0.9980237
10073793	0.999
10074187	0.999
10074240	0.999
10074425	0.999
10074531	0.999
10074709	0.9980237
10074716	0.999
10074806	0.999
10075360	0.999
10075463	0.999
10075479	0.9980237
10075927	0.999
10076045	0.999
10076339	0.999
10076399	0.999
10076741	0.999
10076749	0.999
10076860	0.9940711
10081023	0.999
10081800	0.999
10082063	0.999
10082476	0.999
10082798	0.999
10084890	0.999
10085320	0.999
10086110	0.999
10086954	0.9980237
10087625	0.9980237
10087754	0.999
10087902	0.999
10090970	0.9920949
10092505	0.999
10092626	0.999
10092642	0.999
10093164	0.999
10094774	0.999
10095421	0.999
10095863	0.9980237
10102530	0.999
10102904	0.999
10106429	0.999
10106564	0.9980237
10107742	0.999
10108634	0.999
10108754	0.999
10108941	0.999
10109775	0.999
10110237	0.999
10110488	0.9960474
10111257	0.999
10111346	0.999
10111425	0.999
10111701	0.999
10113421	0.999
10113600	0.999
10113638	0.9980237
10113725	0.999
10113825	0.999
10114045	0.999
10115599	0.999
10115940	0.999
10116212	0.999
10116435	0.9980237
10116480	0.999
10117045	0.9980237
10120854	0.999
10121178	0.9980237
10121202	0.999
10121272	0.9980237
10121684	0.999
10122275	0.999
10122380	0.999
10122642	0.999
10123424	0.999
10124075	0.9980237
10124267	0.9980237
10126030	0.999
10126398	0.999
10127401	0.999
10127657	0.999
10127791	0.999
10129396	0.999
10129600	0.999
10130722	0.9822134
10133139	0.999
10134479	0.9881423
10135474	0.999
10136402	0.999
10140090	0.9782609
10146479	0.999
10148468	0.999
10148540	0.999
10150067	0.999
10150608	0.9940711
10150634	0.9920949
10150943	0.9960474
10152059	0.999
10152526	0.999
10153544	0.999
10154295	0.999
10154444	0.9980237
10154985	0.999
10155105	0.999
10155441	0.999
10155663	0.9960474
10156122	0.999
10158770	0.999
10159214	0.999
10160056	0.999
10161225	0.999
10164632	0.999
10164853	0.999
10165727	0.999
10165933	0.999
10166398	0.999
10166740	0.999
10166775	0.999
10167121	0.999
10167541	0.999
10167650	0.999
10169314	0.999
10170583	0.999
10171007	0.999
10172263	0.9980237
10175735	0.999
10175803	0.999
10177651	0.999
10178022	0.999
10179531	0.999
10179838	0.999
10182686	0.999
10183517	0.999
10183714	0.999
10184604	0.999
10190093	0.999
10194246	0.9980237
10194678	0.999
10195433	0.999
10196515	0.9980237
10197086	0.999
10197804	0.999
10198954	0.999
10203817	0.999
10204235	0.999
10206917	0.999
10208748	0.999
10213095	0.999
10213542	0.999
10213578	0.9960474
10215449	0.999
10217055	0.999
10217497	0.999
10217773	0.999
10218034	0.999
10218114	0.999
10218139	0.9980237
10218274	0.999
10218644	0.999
10219799	0.999
10220496	0.999
10223288	0.9980237
10223549	0.999
10224306	0.999
10224389	0.999
10224750	0.999
10226146	0.999
10228694	0.999
10228699	0.999
10231174	0.999
10232312	0.999
10235426	0.9980237
10235518	0.999
10235585	0.9980237
10236231	0.999
10236477	0.999
10241394	0.9980237
10241811	0.9980237
10242011	0.9980237
10242975	0.999
10243186	0.9960474
10244626	0.999
10246733	0.999
10246815	0.999
10246864	0.999
10247659	0.999
10249295	0.999
10250606	0.999
10250639	0.999
10253082	0.999
10254475	0.9980237
10256131	0.999
10257404	0.9980237
10261142	0.9960474
10261917	0.999
10262062	0.999
10262138	0.999
10262353	0.999
10263915	0.999
10264427	0.999
10265655	0.999
10265745	0.999
10266824	0.9960474
10269890	0.999
10270925	0.9960474
10271367	0.9960474
10275151	0.999
10275300	0.999
10276716	0.9920949
10277034	0.999
10277452	0.999
10277621	0.9940711
10278372	0.999
10279560	0.9940711
10279830	0.999
10280083	0.9960474
10280439	0.999
10280505	0.9980237
10281370	0.999
10281974	0.9980237
10282027	0.999
10283445	0.9980237
10283950	0.999
10284142	0.999
10284418	0.9960474
10284504	0.999
10286313	0.999
10287084	0.999
10287088	0.999
10287116	0.999
10287742	0.999
10290960	0.999
10291007	0.999
10291812	0.999
10292769	0.999
10294057	0.999
10294965	0.999
10295243	0.999
10295257	0.999
10295436	0.9980237
10298586	0.999
10299223	0.999
10300309	0.999
10301687	0.999
10302333	0.999
10302457	0.999
10302662	0.999
10303435	0.999
10304374	0.999
10304419	0.999
10304541	0.999
10305322	0.999
10306503	0.9960474
10307085	0.999
10308070	0.999
10308907	0.999
10309098	0.999
10309755	0.9980237
10309836	0.9980237
10310342	0.999
10310449	0.999
10310633	0.999
10311165	0.9960474
10311759	0.999
10312434	0.999
10312905	0.999
10312973	0.999
10313741	0.9920949
10314383	0.999
10314934	0.999
10319461	0.9980237
10319730	0.9980237
10320196	0.999
10322633	0.999
10323237	0.999
10323708	0.999
10327333	0.999
10328011	0.999
10328645	0.999
10329195	0.999
10330596	0.999
10331870	0.9940711
10332534	0.9920949
10333423	0.999
10333596	0.999
10334090	0.999
10334478	0.999
10335781	0.9980237
10335923	0.999
10337546	0.999
10339344	0.999
10340037	0.999
10340058	0.999
10342179	0.999
10342418	0.999
10343281	0.9960474
10343330	0.999
10343385	0.999
10343523	0.999
10345394	0.999
10346455	0.999
10347418	0.9881423
10348403	0.999
10349320	0.999
10350410	0.999
10351158	0.999
10351452	0.999
10351672	0.9901186
10352856	0.999
10355057	0.999
10355176	0.999
10355335	0.9980237
10356178	0.999
10356962	0.999
10357002	0.9940711
10361312	0.999
10361433	0.999
10361819	0.9980237
10363267	0.999
10365407	0.9960474
10366398	0.999
10367058	0.999
10367745	0.999
10367963	0.999
10369381	0.999
10372215	0.986166
10372457	0.999
10372600	0.999
10372984	0.999
10379471	0.999
10380097	0.999
10381623	0.999
10382724	0.999
10382968	0.999
10383981	0.9980237
10384083	0.999
10384819	0.999
10385849	0.999
10385857	0.999
10386013	0.9980237
10386059	0.9960474
10386146	0.9980237
10386539	0.999
10387725	0.9980237
10392595	0.999
10393629	0.999
10394046	0.9980237
10394220	0.999
10397676	0.999
10398478	0.9980237
10401073	0.999
10402591	0.999
10405327	0.9980237
10409054	0.999
10410320	0.999
10410494	0.9980237
10410534	0.999
10412596	0.9980237
10413126	0.999
10413167	0.9980237
10414643	0.999
10415463	0.999
10415497	0.999
10416440	0.999
10417511	0.9980237
10418092	0.9980237
10418184	0.999
10418801	0.999
10419856	0.9920949
10420416	0.999
10422179	0.999
10422512	0.9980237
10424721	0.9980237
10429207	0.999
10429601	0.999
10429663	0.999
10434876	0.999
10441258	0.9980237
10441438	0.9940711
10443064	0.999
10445260	0.999
10454074	0.999
10454080	0.999
10455161	0.999
10455168	0.999
10455385	0.999
10456485	0.999
10456586	0.999
10458953	0.9920949
10459613	0.999
10459994	0.999
10460375	0.9920949
10463371	0.999
10463431	0.9960474
10465120	0.999
10466982	0.9960474
10467332	0.999
10467704	0.999
10467841	0.999
10469230	0.999
10471836	0.999
10479950	0.999
10480593	0.9980237
10485091	0.999
10485458	0.999
10486007	0.999
10486529	0.999
10488159	0.999
10488882	0.999
10491636	0.999
10492279	0.999
10497408	0.999
10497703	0.9960474
10498927	0.9881423
10499005	0.999
10500098	0.999
10500529	0.999
10502436	0.9980237
10502474	0.999
10503875	0.999
10504703	0.9940711
10505593	0.999
10507809	0.999
10507827	0.999
10510786	0.999
10513231	0.999
10516261	0.999
10516369	0.999
10517221	0.9980237
10523547	0.9980237
10524793	0.999
10524897	0.999
10532455	0.999
10538389	0.999
10542087	0.9980237
10546392	0.999
10547805	0.999
10549503	0.999
10560360	0.986166
10560458	0.999
10562658	0.999
10568225	0.999
10575952	0.999
10579373	0.999
10582748	0.9901186
10583644	0.9980237
10584030	0.999
10585712	0.999
10588821	0.999
10589752	0.9980237
10591451	0.999
10592206	0.9980237
10594619	0.999
10596241	0.999
10602404	0.999
10602566	0.9960474
10603326	0.999
10603579	0.999
10603750	0.9960474
10604768	0.9980237
10604841	0.999
10605004	0.9980237
10609770	0.999
10611364	0.999
10613270	0.999
10614339	0.999
10614435	0.999
10615559	0.9980237
10616382	0.999
10618247	0.999
10618574	0.999
10618653	0.999
10619014	0.999
10620275	0.999
10620386	0.9980237
10621213	0.999
10621305	0.9980237
10621922	0.986166
10623019	0.999
10624190	0.999
10624502	0.9960474
10624926	0.9940711
10625977	0.999
10626446	0.999
10629129	0.999
10629525	0.9980237
10629872	0.999
10631741	0.999
10631780	0.999
10633237	0.9743083
10633313	0.999
10634692	0.999
10636083	0.999
10636324	0.999
10636759	0.999
10637057	0.999
10638568	0.999
10638846	0.999
10639222	0.999
10639385	0.999
10639543	0.999
10640042	0.9960474
10640201	0.999
10640306	0.9980237
10640800	0.999
10640846	0.999
10641575	0.9960474
10641633	0.999
10643051	0.999
10643265	0.999
10644158	0.999
10644614	0.999
10644984	0.9980237
10645197	0.999
10646671	0.999
10646729	0.999
10647950	0.999
10647951	0.9980237
10650354	0.9980237
10653442	0.999
10653469	0.999
10656087	0.999
10658046	0.999
10660063	0.999
10664540	0.999
10669188	0.999
10671078	0.999
10671462	0.999
10672360	0.9841897
10674035	0.999
10675497	0.999
10679095	0.9980237
10680221	0.9980237
10680325	0.999
10680763	0.9980237
10681095	0.9960474
10683471	0.9980237
10692716	0.9980237
10692989	0.999
10695574	0.999
10697648	0.999
10698047	0.999
10700795	0.9980237
10703993	0.999
10704870	0.999
10705007	0.999
10709171	0.9841897
10710415	0.9980237
10710957	0.9980237
10710979	0.999
10714600	0.999
10714616	0.9980237
10715244	0.999
10715404	0.9980237
10716757	0.999
10718551	0.999
10719527	0.9743083
10719779	0.999
10720229	0.999
10720922	0.999
10721173	0.999
10721436	0.999
10721695	0.999
10722718	0.999
10724637	0.999
10726128	0.999
10726917	0.9980237
10727013	0.999
10728471	0.999
10728975	0.999
10729027	0.999
10729281	0.999
10729314	0.999
10729634	0.999
10729707	0.999
10730032	0.9960474
10730079	0.999
10730588	0.999
10730759	0.999
10731133	0.999
10732514	0.999
10733070	0.999
10733156	0.999
10733650	0.999
10734915	0.9920949
10742932	0.999
10743024	0.999
10743185	0.999
10744143	0.999
10744714	0.999
10744761	0.999
10745376	0.999
10745783	0.999
10747557	0.999
10748899	0.999
10749074	0.999
10749221	0.999
10750310	0.999
10751211	0.999
10752193	0.999
10752610	0.999
10753237	0.999
10754571	0.999
10755153	0.999
10756166	0.9980237
10765986	0.999
10766821	0.999
10767880	0.9980237
10769074	0.9980237
10769877	0.9980237
10773298	0.999
10775493	0.999
10775663	0.999
10777752	0.999
10780879	0.999
10781153	0.999
10782264	0.9980237
10787426	0.999
10790905	0.9980237
10792434	0.999
10792499	0.9980237
10792645	0.999
10793175	0.9960474
10793561	0.999
10793613	0.999
10795308	0.999
10797475	0.999
10805624	0.9901186
10807831	0.9940711
10808912	0.9980237
10810739	0.999
10812146	0.999
10812609	0.9980237
10817009	0.999
10817546	0.999
10817767	0.999
10818013	0.999
10819210	0.9980237
10820189	0.9980237
10822711	0.999
10823356	0.999
10823506	0.999
10823906	0.999
10824486	0.999
10828267	0.9980237
10828300	0.999
10828499	0.999
10829979	0.9960474
10830568	0.999
10831311	0.999
10831812	0.986166
10834078	0.9920949
10835090	0.9980237
10835175	0.9980237
10835246	0.999
10835397	0.999
10835936	0.9960474
10838428	0.9980237
10839105	0.999
10840813	0.999
10842445	0.999
10845344	0.999
10845729	0.999
10847019	0.999
10847148	0.999
10847812	0.999
10848081	0.999
10848869	0.999
10850166	0.999
10850346	0.999
10850464	0.999
10851274	0.999
10851848	0.999
10853064	0.9980237
10853510	0.999
10853731	0.9980237
10854316	0.999
10855686	0.999
10860335	0.999
10863502	0.9960474
10864326	0.999
10864784	0.999
10865522	0.999
10867253	0.999
10872169	0.999
10873353	0.999
10873790	0.9960474
10875129	0.9980237
10879336	0.999
10881235	0.999
10881942	0.9980237
10882552	0.999
10884828	0.999
10885445	0.999
10886616	0.999
10887314	0.999
10887482	0.999
10887669	0.999
10887771	0.999
10887925	0.9980237
10889645	0.999
10889931	0.999
10890949	0.999
10891172	0.999
10891798	0.999
10891892	0.999
10894564	0.999
10894586	0.999
10895280	0.999
10896395	0.999
10896463	0.999
10897794	0.999
10897878	0.999
10898466	0.999
10900208	0.999
10900761	0.999
10901293	0.999
10901459	0.999
